country_code,country_name,date,value
GRC,Greece,1960,1.12892048165296
GRD,Grenada,1960,0.244651514477605
GRL,Greenland,1960,6.882676923076921
GTM,Guatemala,1960,0.31960813603856997
GUY,Guyana,1960,1.1543163133788799
HIC,High income,1960,7.515669385048669
HKG,"Hong Kong SAR, China",1960,0.9609823107973879
HND,Honduras,1960,0.302190880943692
HPC,Heavily indebted poor countries (HIPC),1960,0.12213648255703399
HTI,Haiti,1960,0.073981954699742
HUN,Hungary,1960,4.54446524112109
IBD,IBRD only,1960,1.33311819291412
IBT,IDA & IBRD total,1960,1.15085330325592
IDA,IDA total,1960,0.222613404845463
IDB,IDA blend,1960,0.372135419182074
IDN,Indonesia,1960,0.24392043866634197
IDX,IDA only,1960,0.137711354005163
IND,India,1960,0.26763418528230803
IRL,Ireland,1960,3.95272679063848
IRN,"Iran, Islamic Rep.",1960,1.70687660525805
IRQ,Iraq,1960,1.13383952283751
ISL,Iceland,1960,6.913193297413059
ISR,Israel,1960,3.05985184624554
ITA,Italy,1960,2.1784447715823
JAM,Jamaica,1960,0.9029468474443051
JOR,Jordan,1960,0.79777023305062
JPN,Japan,1960,2.5165375193571804
KEN,Kenya,1960,0.29895690682850395
KHM,Cambodia,1960,0.041012377738594
KNA,St. Kitts and Nevis,1960,0.21488426604160604
KOR,"Korea, Rep.",1960,0.5018372506344261
KWT,Kuwait,1960,29.005705704589502
LAC,Latin America & Caribbean (excluding high income),1960,1.29698993730529
LAO,Lao PDR,1960,0.038037661405688
LBN,Lebanon,1960,1.4302783304274198
LBR,Liberia,1960,0.147511703766213
LBY,Libya,1960,0.478496869340805
LCA,St. Lucia,1960,0.163528323132323
LCN,Latin America & Caribbean,1960,1.32443029802092
LDC,Least developed countries: UN classification,1960,0.10271778385190401
LIC,Low income,1960,0.192492812143948
LKA,Sri Lanka,1960,0.22875867033349398
LMC,Lower middle income,1960,0.37555621883903295
LMY,Low & middle income,1960,1.05295948197341
LTE,Late-demographic dividend,1960,1.79842941822099
LUX,Luxembourg,1960,36.685183297767296
MAC,"Macao SAR, China",1960,0.30596396707809104
MAR,Morocco,1960,0.295358036139258
MDG,Madagascar,1960,0.078382773725319
MEA,Middle East & North Africa,1960,0.971951786738928
MEX,Mexico,1960,1.6709901410994898
MIC,Middle income,1960,1.1168298171653002
MLI,Mali,1960,0.02298957792882
MLT,Malta,1960,1.04434542949012
MMR,Myanmar,1960,0.12500594609858198
MNA,Middle East & North Africa (excluding high income),1960,0.8631650988109949
MNG,Mongolia,1960,1.35472969790844
MOZ,Mozambique,1960,0.262334358497002
MRT,Mauritania,1960,0.043121695610454
MUS,Mauritius,1960,0.272514942723982
NAC,North America,1960,15.5255287984268
NCL,New Caledonia,1960,10.908164556962
NER,Niger,1960,0.008656843616139
NGA,Nigeria,1960,0.075470965357301
NIC,Nicaragua,1960,0.299873838846469
NLD,Netherlands,1960,6.3991796202037
NOR,Norway,1960,3.65856369820612
NPL,Nepal,1960,0.007983532985981999
NZL,New Zealand,1960,4.8670697360654405
OED,OECD members,1960,7.263434812278299
OSS,Other small states,1960,0.6308333280742161
PAK,Pakistan,1960,0.314626187159484
PAN,Panama,1960,0.8803412542133829
PER,Peru,1960,0.804897186267081
PHL,Philippines,1960,0.317288747575442
PLW,Palau,1960,1.50117695220551
PNG,Papua New Guinea,1960,0.079651698089287
POL,Poland,1960,6.74036258180107
PRE,Pre-demographic dividend,1960,0.157044298241324
PRT,Portugal,1960,0.928578089430729
PRY,Paraguay,1960,0.159854977620587
PSS,Pacific island small states,1960,0.376362636222925
PST,Post-demographic dividend,1960,7.73247965912565
PYF,French Polynesia,1960,0.46967057738613704
QAT,Qatar,1960,3.7146716191119395
ROU,Romania,1960,2.9038120205433797
RWA,Rwanda,1960,0.036225525296176
SAS,South Asia,1960,0.243502213340545
SAU,Saudi Arabia,1960,0.655055537216211
SDN,Sudan,1960,0.12978371368493
SEN,Senegal,1960,0.258436815603591
SGP,Singapore,1960,0.846367832847425
SLB,Solomon Islands,1960,0.093348267698496
SLE,Sierra Leone,1960,0.30853205593975896
SLV,El Salvador,1960,0.224024011648672
SOM,Somalia,1960,0.030602995966577003
SSA,Sub-Saharan Africa (excluding high income),1960,0.554956728009759
SSF,Sub-Saharan Africa,1960,0.554878405874491
SST,Small states,1960,0.918155249677682
STP,Sao Tome and Principe,1960,0.171083325557525
SUR,Suriname,1960,1.50312466347774
SWE,Sweden,1960,6.576406584350701
SWZ,Eswatini,1960,0.09805308051803001
SYR,Syrian Arab Republic,1960,0.7047741429343579
TCD,Chad,1960,0.018325171599632
TEA,East Asia & Pacific (IDA & IBRD countries),1960,0.9510893218652778
TGO,Togo,1960,0.041762389806348
THA,Thailand,1960,0.13558575514650098
TLA,Latin America & the Caribbean (IDA & IBRD countries),1960,1.29914684621953
TMN,Middle East & North Africa (IDA & IBRD countries),1960,0.8626850045106691
TON,Tonga,1960,0.178654367702226
TSA,South Asia (IDA & IBRD),1960,0.243502213340545
TSS,Sub-Saharan Africa (IDA & IBRD countries),1960,0.5548784058744921
TTO,Trinidad and Tobago,1960,3.0443772782109
TUN,Tunisia,1960,0.4133699005992
TUR,Turkey,1960,0.6122713223061229
TZA,Tanzania,1960,0.082444236816156
UGA,Uganda,1960,0.06231699126434599
UMC,Upper middle income,1960,1.68906203353596
URY,Uruguay,1960,1.7015886046206599
USA,United States,1960,15.999779156588499
VCT,St. Vincent and the Grenadines,1960,0.135853390468899
VEN,"Venezuela, RB",1960,7.009412367546849
VNM,Vietnam,1960,0.229313500360376
WLD,World,1960,3.09915696571311
WSM,Samoa,1960,0.135028399414521
YEM,"Yemen, Rep.",1960,0.683679076938417
ZAF,South Africa,1960,5.72722136581395
AFG,Afghanistan,1961,0.053588835050455995
ALB,Albania,1961,1.3741860465116298
ARB,Arab World,1961,0.6874653790001701
ARE,United Arab Emirates,1961,0.10914123576332399
ARG,Argentina,1961,2.45855142553302
ATG,Antigua and Barbuda,1961,0.8667296958237121
AUS,Australia,1961,8.64156901650291
AUT,Austria,1961,4.49636164096378
BEL,Belgium,1961,10.103871994919801
BEN,Benin,1961,0.052048630360032
BFA,Burkina Faso,1961,0.018729901237696
BGR,Bulgaria,1961,3.26992007420763
BHR,Bahrain,1961,10.5492810940236
BHS,"Bahamas, The",1961,4.74616273312428
BLZ,Belize,1961,0.3872105424326579
BMU,Bermuda,1961,3.8684835164835203
BOL,Bolivia,1961,0.279280786835164
BRA,Brazil,1961,0.6621304906304809
BRB,Barbados,1961,0.838739329702483
BRN,Brunei Darussalam,1961,3.5571982889600497
CAF,Central African Republic,1961,0.057669851762637
CAN,Canada,1961,10.6278976520169
CEB,Central Europe and the Baltics,1961,5.33053508694864
CHE,Switzerland,1961,3.75182498407337
CHL,Chile,1961,1.74301281664527
CHN,China,1961,0.836046900792028
CIV,Cote d'Ivoire,1961,0.15247388651632002
CMR,Cameroon,1961,0.05342631821241099
COD,"Congo, Dem. Rep.",1961,0.15078183817197102
COG,"Congo, Rep.",1961,0.256626300430633
COL,Colombia,1961,1.09958135084955
COM,Comoros,1961,0.056665584967472
CPV,Cabo Verde,1961,0.107155902535955
CRI,Costa Rica,1961,0.355766035347959
CSS,Caribbean small states,1961,2.05997739853909
CUB,Cuba,1961,1.67075021944262
CYM,Cayman Islands,1961,1.37067032145527
CYP,Cyprus,1961,1.5014217680583601
DJI,Djibouti,1961,0.497231575854822
DMA,Dominica,1961,0.18024970507274898
DNK,Denmark,1961,6.881260154906441
DOM,Dominican Republic,1961,0.302508014608312
DZA,Algeria,1961,0.535024402498902
EAP,East Asia & Pacific (excluding high income),1961,0.696521558613269
EAR,Early-demographic dividend,1961,0.604161779295662
EAS,East Asia & Pacific,1961,0.9967793459015459
ECU,Ecuador,1961,0.352251265036888
EGY,"Egypt, Arab Rep.",1961,0.624427099714148
ESP,Spain,1961,1.74622171978822
ETH,Ethiopia,1961,0.015042482770314
EUU,European Union,1961,5.92527867800128
FCS,Fragile and conflict affected situations,1961,0.28472188483076694
FIN,Finland,1961,3.3488772148876804
FJI,Fiji,1961,0.41419868434299395
FRA,France,1961,5.952751834372441
FRO,Faroe Islands,1961,3.24087695290227
GAB,Gabon,1961,0.326246196611697
GBR,United Kingdom,1961,11.1541389204545
GHA,Ghana,1961,0.19651446089866198
GIB,Gibraltar,1961,2.15588124133876
GIN,Guinea,1961,0.17343601538823197
GMB,"Gambia, The",1961,0.059074494220623004
GNB,Guinea-Bissau,1961,0.04710635380186
GNQ,Equatorial Guinea,1961,0.08501841254139399
GRC,Greece,1961,1.1697826281101
GRD,Grenada,1961,0.200762096641738
GRL,Greenland,1961,8.70504451038576
GTM,Guatemala,1961,0.324742057630479
GUY,Guyana,1961,1.2508052281281699
HIC,High income,1961,7.56715024523687
HKG,"Hong Kong SAR, China",1961,1.0648780025883
HND,Honduras,1961,0.35158549691400903
HPC,Heavily indebted poor countries (HIPC),1961,0.125679014515253
HTI,Haiti,1961,0.075350385495076
HUN,Hungary,1961,4.88332679749706
IBD,IBRD only,1961,1.1741438735671201
IBT,IDA & IBRD total,1961,1.0154055472654202
IDA,IDA total,1961,0.22179953385374804
IDB,IDA blend,1961,0.38525075154777005
IDN,Indonesia,1961,0.288847534840632
IDX,IDA only,1961,0.132465201860752
IND,India,1961,0.28370370894933
IRL,Ireland,1961,4.37796487749611
IRN,"Iran, Islamic Rep.",1961,1.6254915621503099
IRQ,Iraq,1961,1.1665174205889999
ISL,Iceland,1961,6.10384909707366
ISR,Israel,1961,3.23568695652174
ITA,Italy,1961,2.46455580982798
JAM,Jamaica,1961,1.2903893407499198
JOR,Jordan,1961,1.00523723084884
JPN,Japan,1961,2.9819793876325797
KEN,Kenya,1961,0.286699947097627
KHM,Cambodia,1961,0.04870213789761401
KIR,Kiribati,1961,0.17367212105425198
KNA,St. Kitts and Nevis,1961,0.429793717768401
KOR,"Korea, Rep.",1961,0.5613145831665249
KWT,Kuwait,1961,33.2081536782711
LAC,Latin America & Caribbean (excluding high income),1961,1.27724858459703
LAO,Lao PDR,1961,0.05237741113851099
LBN,Lebanon,1961,1.4395670107405298
LBR,Liberia,1961,0.14124811127004902
LBY,Libya,1961,0.7979875453166101
LCA,St. Lucia,1961,0.202114290753561
LCN,Latin America & Caribbean,1961,1.3176887933399999
LDC,Least developed countries: UN classification,1961,0.09762992394620301
LIC,Low income,1961,0.181730074789388
LKA,Sri Lanka,1961,0.23100898499421998
LMC,Lower middle income,1961,0.39814537983973497
LMY,Low & middle income,1961,0.905669841439313
LTE,Late-demographic dividend,1961,1.4780470026365602
LUX,Luxembourg,1961,36.583777556849604
MAC,"Macao SAR, China",1961,0.40873039152421103
MAR,Morocco,1961,0.29715478781025
MDG,Madagascar,1961,0.068095026234941
MEA,Middle East & North Africa,1961,0.9947869562095791
MEX,Mexico,1961,1.67596132900902
MIC,Middle income,1961,0.9601486411190641
MLI,Mali,1961,0.022047751841038996
MLT,Malta,1961,0.9019523443505
MMR,Myanmar,1961,0.11672127170890302
MNA,Middle East & North Africa (excluding high income),1961,0.845167519118157
MNG,Mongolia,1961,1.41874487109261
MOZ,Mozambique,1961,0.358603404388738
MRT,Mauritania,1961,0.054444991382865
MUS,Mauritius,1961,0.274719172920734
NAC,North America,1961,15.2215330668416
NCL,New Caledonia,1961,10.928743842364499
NER,Niger,1961,0.015777354154488003
NGA,Nigeria,1961,0.08931949098249302
NIC,Nicaragua,1961,0.30662244272256
NLD,Netherlands,1961,6.52035766500623
NOR,Norway,1961,3.6986943875006904
NPL,Nepal,1961,0.00785739998504
NZL,New Zealand,1961,4.863166094970451
OED,OECD members,1961,7.29965759197779
OSS,Other small states,1961,0.772538751587442
PAK,Pakistan,1961,0.318179214166971
PAN,Panama,1961,0.945724192944471
PER,Peru,1961,0.827360332815782
PHL,Philippines,1961,0.321187655247605
PLW,Palau,1961,5.1087670414966695
PNG,Papua New Guinea,1961,0.087801401705398
POL,Poland,1961,6.92280256307569
PRE,Pre-demographic dividend,1961,0.1637898085701
PRT,Portugal,1961,1.01805031874782
PRY,Paraguay,1961,0.185737572062697
PSS,Pacific island small states,1961,0.391633852851805
PST,Post-demographic dividend,1961,7.774173898284709
PYF,French Polynesia,1961,0.7269843629965551
QAT,Qatar,1961,3.13778417378114
ROU,Romania,1961,3.00589159402325
RWA,Rwanda,1961,0.046474614993370994
SAS,South Asia,1961,0.256635834343314
SAU,Saudi Arabia,1961,0.8465945601802201
SDN,Sudan,1961,0.128810195636166
SEN,Senegal,1961,0.24704258639180102
SGP,Singapore,1961,1.22994419642857
SLB,Solomon Islands,1961,0.12084562276524599
SLE,Sierra Leone,1961,0.12314978598116001
SLV,El Salvador,1961,0.204824351858357
SOM,Somalia,1961,0.031273741897106
SSA,Sub-Saharan Africa (excluding high income),1961,0.567137499796822
SSF,Sub-Saharan Africa,1961,0.567056945995391
SST,Small states,1961,1.25055597856574
STP,Sao Tome and Principe,1961,0.17028884554657703
SUR,Suriname,1961,1.44986752997472
SWE,Sweden,1961,6.49624827027879
SWZ,Eswatini,1961,0.010680219604188
SYR,Syrian Arab Republic,1961,0.649233274091594
TCD,Chad,1961,0.016775106784543997
TEA,East Asia & Pacific (IDA & IBRD countries),1961,0.6953852045123871
TGO,Togo,1961,0.05738560749558999
THA,Thailand,1961,0.14694407318092098
TLA,Latin America & the Caribbean (IDA & IBRD countries),1961,1.29987185266669
TMN,Middle East & North Africa (IDA & IBRD countries),1961,0.844697435110696
TON,Tonga,1961,0.17265949933296698
TSA,South Asia (IDA & IBRD),1961,0.256635834343314
TSS,Sub-Saharan Africa (IDA & IBRD countries),1961,0.567056945995392
TTO,Trinidad and Tobago,1961,5.32144913727513
TUN,Tunisia,1961,0.417044544519745
TUR,Turkey,1961,0.616879259570589
TZA,Tanzania,1961,0.068047223186298
UGA,Uganda,1961,0.05828287621470099
UMC,Upper middle income,1961,1.4052097622987398
URY,Uruguay,1961,1.60272910987016
USA,United States,1961,15.6812555160569
VCT,St. Vincent and the Grenadines,1961,0.13388260779612698
VEN,"Venezuela, RB",1961,6.153191256912191
VNM,Vietnam,1961,0.237233407720702
WLD,World,1961,3.07001772704687
WSM,Samoa,1961,0.163552027117435
YEM,"Yemen, Rep.",1961,0.494324347176618
ZAF,South Africa,1961,5.83262093203853
AFG,Afghanistan,1962,0.073720830832382
ALB,Albania,1962,1.43995596379167
ARB,Arab World,1962,0.76357363420586
ARE,United Arab Emirates,1962,0.16353306337965398
ARG,Argentina,1962,2.53844603606137
ATG,Antigua and Barbuda,1962,1.8387206532834302
AUS,Australia,1962,8.83568804691864
AUT,Austria,1962,4.75536167309783
BDI,Burundi,1962,0.01513558358365
BEL,Belgium,1962,10.6411896304115
BEN,Benin,1962,0.05420880452084299
BFA,Burkina Faso,1962,0.017003116327434998
BGR,Bulgaria,1962,3.83589181806542
BHR,Bahrain,1962,9.191643949544892
BHS,"Bahamas, The",1962,5.9960360390119805
BLZ,Belize,1962,0.7154460691694731
BMU,Bermuda,1962,3.3837124463519297
BOL,Bolivia,1962,0.289272388304992
BRA,Brazil,1962,0.7017755027528959
BRB,Barbados,1962,1.11917483761977
BRN,Brunei Darussalam,1962,4.13905745353762
CAF,Central African Republic,1962,0.047257895109897
CAN,Canada,1962,11.1306274846889
CEB,Central Europe and the Baltics,1962,5.65855011814692
CHE,Switzerland,1962,4.33357206868186
CHL,Chile,1962,1.97303175914489
CHN,China,1962,0.6614281643810921
CIV,Cote d'Ivoire,1962,0.15559703253927698
CMR,Cameroon,1962,0.05365948170393401
COD,"Congo, Dem. Rep.",1962,0.135559207265795
COG,"Congo, Rep.",1962,0.222920434926555
COL,Colombia,1962,1.1374555239778301
COM,Comoros,1962,0.055786569843507994
CPV,Cabo Verde,1962,0.08725052583491201
CRI,Costa Rica,1962,0.383755367726317
CSS,Caribbean small states,1962,2.7037381236982103
CUB,Cuba,1962,1.9010145514748702
CYM,Cayman Islands,1962,1.35047876258286
CYP,Cyprus,1962,1.5678779832124798
DJI,Djibouti,1962,0.506040083223642
DMA,Dominica,1962,0.177487012358427
DNK,Denmark,1962,7.9451073610820995
DOM,Dominican Republic,1962,0.353054997162752
DZA,Algeria,1962,0.487888633119182
EAP,East Asia & Pacific (excluding high income),1962,0.56224260526221
EAR,Early-demographic dividend,1962,0.624157307092672
EAS,East Asia & Pacific,1962,0.895692460071655
ECU,Ecuador,1962,0.32558610047698106
EGY,"Egypt, Arab Rep.",1962,0.661467973256931
ESP,Spain,1962,1.93578153318373
ETH,Ethiopia,1962,0.01705479375071
EUU,European Union,1962,6.212637704701169
FCS,Fragile and conflict affected situations,1962,0.29341286694187396
FIN,Finland,1962,3.74256736643435
FJI,Fiji,1962,0.547878054853972
FRA,France,1962,6.23540868291969
FRO,Faroe Islands,1962,3.3032316180610297
GAB,Gabon,1962,0.172130329932112
GBR,United Kingdom,1962,11.1429283943662
GHA,Ghana,1962,0.20274361984798897
GIB,Gibraltar,1962,2.2623699255542298
GIN,Guinea,1962,0.18276975679156401
GMB,"Gambia, The",1962,0.067568848152379
GNB,Guinea-Bissau,1962,0.06414070661792401
GNQ,Equatorial Guinea,1962,0.083906963263532
GRC,Greece,1962,1.20320119011869
GRD,Grenada,1962,0.277550711474417
GRL,Greenland,1962,7.543542857142861
GTM,Guatemala,1962,0.30967336275373497
GUY,Guyana,1962,1.11893746340417
HIC,High income,1962,7.81770122537272
HKG,"Hong Kong SAR, China",1962,1.1150111944814198
HND,Honduras,1962,0.32491265963304805
HPC,Heavily indebted poor countries (HIPC),1962,0.122926272143199
HTI,Haiti,1962,0.075727270261818
HUN,Hungary,1962,5.02503803022421
IBD,IBRD only,1962,1.11623705517255
IBT,IDA & IBRD total,1962,0.9677983502741371
IDA,IDA total,1962,0.234678637042234
IDB,IDA blend,1962,0.413662541845873
IDN,Indonesia,1962,0.24855339820758
IDX,IDA only,1962,0.13817897965934803
IND,India,1962,0.305850958133351
IRL,Ireland,1962,4.626338040584621
IRN,"Iran, Islamic Rep.",1962,1.62375105190146
IRQ,Iraq,1962,1.17690410230616
ISL,Iceland,1962,6.5748555198543706
ISR,Israel,1962,3.46389969472307
ITA,Italy,1962,2.87849638704821
JAM,Jamaica,1962,1.26425573262408
JOR,Jordan,1962,1.0377021702692701
JPN,Japan,1962,3.05973635111445
KEN,Kenya,1962,0.30363925754228804
KHM,Cambodia,1962,0.051095882162374
KIR,Kiribati,1962,0.25417619740763797
KNA,St. Kitts and Nevis,1962,0.287816651296038
KOR,"Korea, Rep.",1962,0.6517136668272171
KWT,Kuwait,1962,42.3607046729194
LAC,Latin America & Caribbean (excluding high income),1962,1.3006334191231599
LAO,Lao PDR,1962,0.05943474590579099
LBN,Lebanon,1962,1.48371549947878
LBR,Liberia,1962,0.21688032722809303
LBY,Libya,1962,0.6762659327720361
LCA,St. Lucia,1962,0.19952987778999
LCN,Latin America & Caribbean,1962,1.35997132514599
LDC,Least developed countries: UN classification,1962,0.106778513061724
LIC,Low income,1962,0.190799963353858
LKA,Sri Lanka,1962,0.247603234063089
LMC,Lower middle income,1962,0.41900877159206895
LMY,Low & middle income,1962,0.850587953542702
LTE,Late-demographic dividend,1962,1.3438536506763
LUX,Luxembourg,1962,36.0126266562744
MAC,"Macao SAR, China",1962,0.541153232718253
MAR,Morocco,1962,0.23522767052303198
MDG,Madagascar,1962,0.07399080392855499
MEA,Middle East & North Africa,1962,1.06620896890924
MEX,Mexico,1962,1.5874850253085402
MIC,Middle income,1962,0.9006945668745141
MLI,Mali,1962,0.025894159254672998
MLT,Malta,1962,1.01892559431923
MMR,Myanmar,1962,0.126984945192825
MNA,Middle East & North Africa (excluding high income),1962,0.85380597944529
MNG,Mongolia,1962,1.95075564309756
MOZ,Mozambique,1962,0.264744076534542
MRT,Mauritania,1962,0.069136040705966
MUS,Mauritius,1962,0.3612813040355589
NAC,North America,1962,15.568093807657599
NCL,New Caledonia,1962,6.77119904076739
NER,Niger,1962,0.018395152147522
NGA,Nigeria,1962,0.088887855029517
NIC,Nicaragua,1962,0.349714558194365
NLD,Netherlands,1962,7.0608537968432
NOR,Norway,1962,3.8686260586251198
NPL,Nepal,1962,0.008435423834328
NZL,New Zealand,1962,4.5165265914585
OED,OECD members,1962,7.521667086583941
OSS,Other small states,1962,0.774320178125624
PAK,Pakistan,1962,0.34122556896373696
PAN,Panama,1962,0.9911231162402729
PER,Peru,1962,0.92754123786242
PHL,Philippines,1962,0.36856320322948
PLW,Palau,1962,4.97605893186004
PNG,Papua New Guinea,1962,0.08461034921242601
POL,Poland,1962,7.153605160268571
PRE,Pre-demographic dividend,1962,0.166960621277986
PRT,Portugal,1962,1.03437786476184
PRY,Paraguay,1962,0.195532399447841
PSS,Pacific island small states,1962,0.471114965990728
PST,Post-demographic dividend,1962,8.02705865613542
PYF,French Polynesia,1962,0.56985236985237
QAT,Qatar,1962,3.3892147452987795
ROU,Romania,1962,3.42028586650104
RWA,Rwanda,1962,0.027626193277552998
SAS,South Asia,1962,0.27662232391054903
SAU,Saudi Arabia,1962,1.4339236442035
SDN,Sudan,1962,0.134379625665967
SEN,Senegal,1962,0.24036629201672602
SGP,Singapore,1962,1.47291795223403
SLB,Solomon Islands,1962,0.117306461932182
SLE,Sierra Leone,1962,0.136623926382166
SLV,El Salvador,1962,0.221431758820302
SOM,Somalia,1962,0.036998933275068
SSA,Sub-Saharan Africa (excluding high income),1962,0.573334014151542
SSF,Sub-Saharan Africa,1962,0.5732522704942641
SST,Small states,1962,1.50018851337152
STP,Sao Tome and Principe,1962,0.170613688177546
SUR,Suriname,1962,1.6290001480774599
SWE,Sweden,1962,6.78785977231238
SYR,Syrian Arab Republic,1962,0.6573703773745121
TCD,Chad,1962,0.027021667057538
TEA,East Asia & Pacific (IDA & IBRD countries),1962,0.561367764541439
TGO,Togo,1962,0.05456997498070099
THA,Thailand,1962,0.17313028211125797
TLA,Latin America & the Caribbean (IDA & IBRD countries),1962,1.33468335037473
TMN,Middle East & North Africa (IDA & IBRD countries),1962,0.8533310907074558
TON,Tonga,1962,0.166090435570318
TSA,South Asia (IDA & IBRD),1962,0.27662232391054903
TSS,Sub-Saharan Africa (IDA & IBRD countries),1962,0.5732522704942651
TTO,Trinidad and Tobago,1962,8.23097626787926
TUN,Tunisia,1962,0.41733548469961895
TUR,Turkey,1962,0.750243221034136
TZA,Tanzania,1962,0.071949468088602
UGA,Uganda,1962,0.059458305085121996
UMC,Upper middle income,1962,1.28747023013281
URY,Uruguay,1962,1.54066044467453
USA,United States,1962,16.0139374979897
VCT,St. Vincent and the Grenadines,1962,0.13216478248855698
VEN,"Venezuela, RB",1962,6.188718412925321
VGB,British Virgin Islands,1962,0.44127557160048103
VNM,Vietnam,1962,0.26950013878394397
VUT,Vanuatu,1962,0.5949936572558039
WLD,World,1962,3.1409570621150897
WSM,Samoa,1962,0.15836615533443898
YEM,"Yemen, Rep.",1962,0.7101303677184839
ZAF,South Africa,1962,5.8871702088282
AFG,Afghanistan,1963,0.074160724829866
ALB,Albania,1963,1.1816811441597501
ARB,Arab World,1963,0.8782376894574151
ARE,United Arab Emirates,1963,0.17583313354111701
ARG,Argentina,1963,2.33068505283097
ATG,Antigua and Barbuda,1963,1.4874431236993402
AUS,Australia,1963,9.2264399086758
AUT,Austria,1963,5.155193747438441
BDI,Burundi,1963,0.016081016668651003
BEL,Belgium,1963,11.3869287398935
BEN,Benin,1963,0.047588560749928004
BFA,Burkina Faso,1963,0.017504203113038998
BGR,Bulgaria,1963,4.25978092742827
BHR,Bahrain,1963,6.71068822274616
BHS,"Bahamas, The",1963,5.557849519785769
BLZ,Belize,1963,0.6223693143245079
BMU,Bermuda,1963,3.151928721174
BOL,Bolivia,1963,0.312894283139375
BRA,Brazil,1963,0.7060494227076791
BRB,Barbados,1963,0.816179429011685
BRN,Brunei Darussalam,1963,3.80264058156938
CAF,Central African Republic,1963,0.046436237233834006
CAN,Canada,1963,11.132102404556
CEB,Central Europe and the Baltics,1963,6.06474469450706
CHE,Switzerland,1963,5.1112954882357595
CHL,Chile,1963,2.00637393448409
CHN,China,1963,0.6400018993602851
CIV,Cote d'Ivoire,1963,0.159083740533677
CMR,Cameroon,1963,0.05449226763395599
COD,"Congo, Dem. Rep.",1963,0.139446343450273
COG,"Congo, Rep.",1963,0.214006809904453
COL,Colombia,1963,1.20576428366704
COM,Comoros,1963,0.054902880642006
CPV,Cabo Verde,1963,0.067877239745298
CRI,Costa Rica,1963,0.40455200722745793
CSS,Caribbean small states,1963,1.3502371386599499
CUB,Cuba,1963,1.71052723402771
CYM,Cayman Islands,1963,1.3371824480369499
CYP,Cyprus,1963,1.70687110343598
DJI,Djibouti,1963,0.655940692451405
DMA,Dominica,1963,0.233128834355828
DNK,Denmark,1963,8.68983130048716
DOM,Dominican Republic,1963,0.34370795377488694
DZA,Algeria,1963,0.45557372181845
EAP,East Asia & Pacific (excluding high income),1963,0.545003505104939
